Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
437877,199,heike823,,"Berlin, , Germany"
437877,199,astrid850,,"New York, New York, United States"
437877,199,edgar892,,"Sacramento, CA, United States"
437877,199,stthomas,,"Lloydminster, Alberta, Canada"
437877,199,free101gir,,"Colorado Springs, CO, United States"
437877,199,tristan540,,"San Francisco, CA, United States"
437877,199,thies989,,"Berlin, , Germany"
437877,199,aminul411,,"Toronto, Ontario, Canada"
437877,199,ric105,,"Midland, TX, United States"
437877,199,elizabeth5361234,,", , "
437877,199,guvenc728,,"Istanbul, , Turkey"
437877,199,lori687,,"Albany, NY, United States"
437877,199,nikaandmartin627,,", , "
437877,199,pascal662,,", , "
437877,199,jordi197,,", , "
437877,199,mark300,,"Copenhagen, Copenhagen, Denmark"
437877,199,marilyn781,,", , "
437877,199,christina748,,"Hamburg, , Germany"
437877,199,benit,,"New York, NY, United States"
437877,199,ka,,"Malm\\u00f6, , Sweden"
437877,199,melanie785,,"Roemerberg, , Germany"
437877,199,frank911,,"Newton, MA, United States"
437877,199,kristoferandjessica316,,"Oakville, ON, Canada"
437877,199,paddyandemily890,,"Farhill, Llanishen, Monmouthshire, United Kingdom"
437877,199,linda253,,"Harrisburg, PA, United States"
437877,199,stefanki,,"Bonn, , Germany"
437877,199,michael2378834,,"Siegen, , Germany"
437877,199,simone762,,", , United States"
437877,199,steve6013950,,"Lees Summit, MO, United States"
437877,199,marycarmen697,,"Canarias, Canarias, Spain"
437877,199,yumi239,,", , "
437877,199,john6546636,,", , United Kingdom"
437877,199,connectionsforlearni969,,"Stony Plain, Alberta, Canada"
437877,199,carly130,,", Utah, United States"
437877,199,hugh777,,"Chicago, IL, United States"
437877,199,damon100,,"PORT SAINT LUCIE, FL, United States"
437877,199,latham733,,", , "
437877,199,jose546,,"Windsor, California, United States"
437877,199,anne134,,", , "
437877,199,alex5389230,,"Sarasota, Florida, United States"
437877,199,richardandkatherine232,,"Greenfield, WI, United States"
437877,199,heather3091910,,", , "
437877,199,bianca370,,"Auckland, , New Zealand"
437877,199,sac104,,", , "
437877,199,lisa380,,"Dayboro, Queensland, Australia"
435037,10,axel508,,"Wien, , Austria"
435037,10,tlauri,,"New York, NY, United States"
435037,10,HIRIS,,"Minneapolis, MN, United States"
435037,10,anon2345,,", , "
435037,10,derek336,,"Yorktown, VA, United States"
435037,10,seekin,,", , "
435037,10,akulagimiski,,", , "
435037,10,jouko194,,"Taivassalo, Suomi, "
435037,10,deadinthewaterloan740,,"New York, , "
435037,10,wijesooriy,,"TORONTO, Ontario, Canada"
435310,19,pl746,,"Oslo, Norway, Norway"
435310,19,scott702,,", , "
435310,19,andreas462,,", , "
435310,19,maggie585,,", , "
435310,19,christina216,,"Pacifica, CA, United States"
435310,19,audrey107,,", , "
435310,19,anon2345,,", , "
435310,19,highgrovechurc,,"Sea Mills, Bristol, United Kingdom"
435310,19,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
435310,19,ian12,,", , "
435310,19,familyof526,,", NY, "
435310,19,479,,", , "
435310,19,kim800,,"KivaFriends.org, , Japan"
435310,19,traci549,," Spring, Texas, United States"
435310,19,clayton731,,"Houston, Texas, United States"
435310,19,gmc,,"Bristol, , United Kingdom"
435310,19,marcavram142,,", , United States"
435310,19,kiw,,"Hopefully travelling, , "
435310,19,seekin,,", , "
433040,29,oscar830,,"Monterrey, Nuevo Le\\u00f3n, Mexico"
433040,29,joinfite975,,", , "
433040,29,susan2148721,,"Oakland, CA, United States"
433040,29,rolf573,,"lyons, CO, United States"
433040,29,crystalchandelie,,"Santa Monica, CA, United States"
433040,29,highgrovechurc,,"Sea Mills, Bristol, United Kingdom"
433040,29,kimberly286,,"Albuquerque, NM, United States"
433040,29,jim456,,"Colorado Springs, Colorado, United States"
433040,29,EG,,"College Park, MD, United States"
433040,29,jonaskamle,,"Helsingborg, , Sweden"
433040,29,jack343,,"Hunt Valley, MD, United States"
433040,29,kim818,,"Brampton, Ontario, Canada"
433040,29,katie3467352,,", , "
433040,29,molly873,,"Cd. de M\\u00e9xico, , Mexico"
433040,29,shannon317,,"Austin, TX, United States"
433040,29,gooddogg,,"Front Porch , , "
433040,29,michael701,,"Atlanta, Georgia, United States"
433040,29,katharina910,,"Stanford, California, United States"
433040,29,seekin,,", , "
433040,29,janice102,,"Vista, CA, United States"
433040,29,lars226,,", , Germany"
433040,29,elizabeth121,,"Harrisonburg, Virginia, United States"
433040,29,carol389,,"Caboolture , Qld, Australia"
433040,29,julian873,,"Hoboken, , "
433040,29,akulagimiski,,", , "
433040,29,robert195,,"Winnipeg, , Canada"
433040,29,kim800,,"KivaFriends.org, , Japan"
433040,29,jouko194,,"Taivassalo, Suomi, "
433040,29,479,,", , "
434714,20,christopher517,,"San Jose, California, United States"
434714,20,pryor200,,"Liberty, MO, United States"
434714,20,camilla458,,"Copenhagen V, Copenhagen, Denmark"
434714,20,andrew7395211,,", , Canada"
434714,20,JonathanCros,,"Z\\u00fcrich, , Switzerland"
434714,20,peter857,,"Palm Springs, CA, United States"
434714,20,anon2345,,", , "
434714,20,ed731,,"Indianapolis, IN, United States"
434714,20,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434714,20,ian12,,", , "
434714,20,mog,,"Vancouver, British Columbia, Canada"
434714,20,marcavram142,,", , United States"
434714,20,ayjbusinessclass290,,"Kanata, Ontario, Canada"
434714,20,breianne728,,"Long Beach, CA, United States"
434714,20,traci549,," Spring, Texas, United States"
434714,20,seekin,,", , "
434714,20,clayton731,,"Houston, Texas, United States"
434714,20,479,,", , "
434714,20,expiriesarepeople222,,", , "
434714,20,kiw,,"Hopefully travelling, , "
430527,7,sonja643,,"Staunton, Virginia, United States"
430527,7,foreclosedjapa,,"Osaka, , Japan"
430527,7,kalevi933,,"Multia, , Finland"
430527,7,expiriesarepeople222,,", , "
430527,7,jouko194,,"Taivassalo, Suomi, "
430527,7,toomanyexpirie,,", , "
430527,7,seekin,,", , "
435073,18,rubana779,,"Chicago, , United States"
435073,18,andrew7411443,,"Cambridge, Massachusetts, United States"
435073,18,nickb895,,"Chicago, Illinois, United States"
435073,18,rinda355,,"Bogor, , Indonesia"
435073,18,aaron930,,"Kirkland, WA, United States"
435073,18,rctw,,"St Albert, AB, Canada"
435073,18,anon2345,,", , "
435073,18,988,,"Fresh Meadows, NY, United States"
435073,18,seekin,,", , "
435073,18,marcavram142,,", , United States"
435073,18,tom877,,"Beavercreek, Ohio, United States"
435073,18,buchananfamil,,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
435073,18,judy597,,"Manassas, VA, United States"
435073,18,kate550,,", Nottingham, United Kingdom"
435073,18,elizabeth121,,"Harrisonburg, Virginia, United States"
435073,18,michael701,,"Atlanta, Georgia, United States"
435073,18,micheline366,,"Ottawa, Ontario, Canada"
435073,18,akulagimiski,,", , "
430754,31,steven325,,"Cheltenham, Gloucestershire, United Kingdom"
430754,31,jangoyvaert,,", Phuket, Thailand"
430754,31,redmarandmarij,,"Roosendaal, , Netherlands"
430754,31,gooddogg,,"Front Porch , , "
430754,31,dan812,,", , "
430754,31,iolair,,"Arlington, VA, United States"
430754,31,graham661,,"Washington, DC, United States"
430754,31,vicky774,,"Los Gatos, CA, United States"
430754,31,eleanor619,,", , "
430754,31,charmaine138,,"Bergen, kivafriends.org, Norway"
430754,31,hans136,,", Kansas, United States"
430754,31,mike478,,"Kent, OH, United States"
430754,31,scflie,,", , United States"
430754,31,drew330,,"Melbourne, Victoria, Australia"
430754,31,alex119,,", Texas, United States"
430754,31,WHY,,"New York City, prefer somewhere on a plane, "
430754,31,edcho,,"New York, New York, United States"
430754,31,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
430754,31,anon2345,,", , "
430754,31,vikas6997188,,"New York, , United States"
430754,31,bill7036657,,"Missoula, MT, United States"
430754,31,foreclosedjapa,,"Osaka, , Japan"
430754,31,geirwill,,"Kristiansand, , Norway"
430754,31,expiringloansonly359,,"Kivaville, , "
430754,31,jouko194,,"Taivassalo, Suomi, "
430754,31,dan373,,"Chicago, IL, United States"
430754,31,kalevi933,,"Multia, , Finland"
430754,31,seekin,,", , "
430754,31,auni790,,"Porvoo, Southern Finland, Finland"
430754,31,toomanyexpirie,,", , "
430754,31,expiriesarepeople222,,", , "
430758,16,steven325,,"Cheltenham, Gloucestershire, United Kingdom"
430758,16,kevin383,,"San Francisco, CA, United States"
430758,16,martin559,,"Santpoort-Zuid, , Netherlands"
430758,16,anon2345,,", , "
430758,16,colett,,"Rocklin, CA, KivaFriends.org, United States"
430758,16,expiringloansonly359,,"Kivaville, , "
430758,16,foreclosedjapa,,"Osaka, , Japan"
430758,16,jouko194,,"Taivassalo, Suomi, "
430758,16,traci549,," Spring, Texas, United States"
430758,16,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
430758,16,lars226,,", , Germany"
430758,16,479,,", , "
430758,16,auni790,,"Porvoo, Southern Finland, Finland"
430758,16,anssi567,,"Oulu, , Finland"
430758,16,toomanyexpirie,,", , "
430758,16,seekin,,", , "
432958,11,andrew414,,"Brooklyn, NY, United States"
432958,11,smistr,,"Malibu, CA, United States"
432958,11,jeanette611,,"Medicine Hat, AB, Canada"
432958,11,harri589,,", , Finland"
432958,11,gooddogg,,"Front Porch , , "
432958,11,seekin,,", , "
432958,11,elizabeth121,,"Harrisonburg, Virginia, United States"
432958,11,michael701,,"Atlanta, Georgia, United States"
432958,11,marcavram142,,", , United States"
432958,11,deadinthewaterloan740,,"New York, , "
432958,11,julian873,,"Hoboken, , "
434645,16,betti860,,", , "
434645,16,mahipal923,,"Mt. View, California, United States"
434645,16,fpgbkc143,,", , "
434645,16,sam523,,", , "
434645,16,jonathan759,,"Chicago, IL, United States"
434645,16,anon2345,,", , "
434645,16,ian12,,", , "
434645,16,marcavram142,,", , United States"
434645,16,seekin,,", , "
434645,16,479,,", , "
434645,16,breianne728,,"Long Beach, CA, United States"
434645,16,jeffrey811,,", , New Zealand"
434645,16,traci549,," Spring, Texas, United States"
434645,16,pryor200,,"Liberty, MO, United States"
434645,16,kiw,,"Hopefully travelling, , "
434645,16,expiriesarepeople222,,", , "
437998,83,glenn252,,"Dortmund-Oespel, NRW, Germany"
437998,83,vernon422,,"London, London, United Kingdom"
437998,83,tim153,,"READING, Berkshire, United Kingdom"
437998,83,michielandjane832,,"New York, NY, United States"
437998,83,highgrovechurc,,"Sea Mills, Bristol, United Kingdom"
437998,83,john6506782,,", , "
437998,83,liz495,,", , "
437998,83,theresaandallen522,,"Rockville, MD, United States"
437998,83,shawnsash,,"Toronto, Ontario, Canada"
437998,83,tom912,,"Mobridge, South Dakota, United States"
437998,83,timothy990,,", , "
437998,83,kheng570,,", , "
437998,83,sugeng696,,"Singapore, Singapore, Singapore"
437998,83,aileen119,,"New York, NY, United States"
437998,83,akhila198,,"Portland, Oregon, United States"
437998,83,adrian237,,"Cambridge, Cambridgeshire, United Kingdom"
437998,83,lauraredclou,,"Boston, Massachusetts, United States"
437998,83,michael8265114,,"Gold River, British Columbia, Canada"
437998,83,peggyellen350,,"Homer, Alaska, United States"
437998,83,mike7619800,,", , United States"
437998,83,marilynandlane980,,"San Diego, CA, United States"
437998,83,susan264,,"Nelson, , New Zealand"
437998,83,frankwyma,,"Salt Lake City, UT, United States"
437998,83,gerry964,,"Langley, B.C., Canada"
437998,83,fritzbarro,,"Cortlandt Manor, NY, United States"
437998,83,etsuko481,,",  Chiba, Japan"
437998,83,anthony589,,"San Jose, CA, United States"
437998,83,ali955,,", Muscat, Oman"
437998,83,jaecint,,"Adelaide, SA, Australia"
437998,83,scott487,,"La Habra, CA, United States"
437998,83,susan340,,"Stanmore, New South Wales, Australia"
437998,83,tim761,,"Calgary, Alberta, Canada"
437998,83,WC,,", , "
437998,83,jeremyandkedr,,"West Lafayette, IN, United States"
437998,83,ellen446,,"New York, NY, United States"
437998,83,joseph976,,"Colorado Springs, CO, United States"
437998,83,lubomi,,"Washington , DC, United States"
437998,83,shahriyarrahmat,,"Marina Del Rey, CA, United States"
437998,83,amin383,,"Tehran, Tehran, Iran, Islamic Republic of"
437998,83,ngawchee640,,"astoria, NY, United States"
437998,83,beverl,,"Vancouver, British Columbia, Canada"
437998,83,talula607,,"Asheboro,, NC, United States"
437998,83,elizabeth6655175,,", California, United States"
437998,83,martijn464,,"Den Haag, , Netherlands"
437998,83,colinanderso,,"Dundee, , United Kingdom"
437998,83,heidi102,,"Oslo, , Norway"
437998,83,janette842,,"Sydney, , Australia"
437998,83,jalene262,,"Redmond, Oregon, United States"
437998,83,peteroconnel,,"Midhurst, West Sussex, United Kingdom"
437998,83,stephen491,,"London, London, United Kingdom"
437998,83,celia,,"Washington, DC, United States"
437998,83,lori348,,"Chicago, IL, United States"
437998,83,doris663,,"Hanover, , Germany"
437998,83,stelio,,"New York, NY, United States"
437998,83,knut771,,"Orihuela Costa, Alicante, Spain"
437998,83,andrew260,,"Andover, Hampshire, United Kingdom"
437998,83,shinichi339,,"\\u001a\\u001a\\u001aMobara, Chiba, Japan"
437998,83,petra360,,"Delft, , Netherlands"
437998,83,david2726950,,"Raleigh, NC, United States"
437998,83,barbara517,,"Moore Haven, FL, United States"
437998,83,dirk196,,"Beijing, , China"
437998,83,jacqueline635,,"St. John's, Newfoundland, Canada"
437998,83,donatebyclickin,,"warrington, cheshire, United Kingdom"
437998,83,nullplu,,", , Germany"
437998,83,robert373,,"Grand Junction, CO, United States"
437998,83,dornaandkeith156,,"Goffstown, NH, United States"
437998,83,feryl265,,"Chocowinity, NC, United States"
437998,83,joseph744,,", , "
437998,83,lisa399,,"Toronto, Ontario, Canada"
437998,83,tina366,,"Hanover, IN, United States"
437998,83,ianines356,,"Toronto, Ontario, Canada"
437998,83,mary405,,"Lawrence, KS, United States"
437998,83,amber5532560,,", , United States"
437998,83,david362,,"Littleton, MA, United States"
437998,83,tonny403,,", , Netherlands"
437998,83,dani800,,"Perth, Western Australia, Australia"
437998,83,tonwulferin,,"Apeldoorn, , Netherlands"
437998,83,picha,,", , Singapore"
437998,83,maurice285,,", , "
437998,83,dwight201,,"Denver, CO, United States"
437998,83,tom1147321,,"Hilversum, , Netherlands"
437998,83,christal450,,", , "
437998,83,patricia247,,"Washington, MI, United States"
438013,39,barefootsatis,,"Spokane, WA, United States"
438013,39,alexandra562,,", , "
438013,39,sonnyv,,"Salem, NH, United States"
438013,39,martin608,,"Victoria, British Columbia, Canada"
438013,39,howard475,,"Vence, , France"
438013,39,graham670,,", , "
438013,39,colin761,,"Cobourg, Ontario, Canada"
438013,39,kur,,"Dallas, TX, United States"
438013,39,camille465,,", , "
438013,39,david4062926,,", , Australia"
438013,39,peter9719113,,", , "
438013,39,cristian552,,"west chester, PA, United States"
438013,39,andrew731,,"Canterbury, Victoria, Australia"
438013,39,kurian248,,"Novi, MI, United States"
438013,39,michael8691886,,"London, , United Kingdom"
438013,39,ananth406,,"Torrance, CA, United States"
438013,39,marian298,,"Melbourne, , Australia"
438013,39,robert850,,"Arlington, TN, United States"
438013,39,patrick194,,"LONDON, UK, United Kingdom"
438013,39,marina512,,", , "
438013,39,paul213,,"Los Angeles, CA, United States"
438013,39,michael731,,"Seattle, Washington, United States"
438013,39,colleen923,,", , "
438013,39,hanseric268,,"St. German, , Switzerland"
438013,39,rachel3121491,,"Mona Vale, New South Wales, Australia"
438013,39,yip,,"San Francisco, CA, United States"
438013,39,dave225,,"Chagrin Falls, OH, United States"
438013,39,jean331,,"heidelberg, , Germany"
438013,39,nullplu,,", , Germany"
438013,39,sebastian912,,", , Poland"
438013,39,roland369,,"Bruxelles, , Belgium"
438013,39,tenharmselale,,", Michigan, United States"
438013,39,supheakmungko,,"Phnom Penh,, , Cambodia"
438013,39,steve654,,"Gabriola Island, British Columbia, Canada"
438013,39,trolltech446,,"Oslo, , Norway"
438013,39,jonathan179,,"Shinjuku Ku, Tokyo, Japan"
438013,39,torhild308,,"Stavanger, Rogaland, Norway"
438013,39,9470,,"Berkeley, CA, United States"
438013,39,kevin4267745,,", , "
433969,20,alfred764,,"Cologne, , Germany"
433969,20,julia696,,", Texas, United States"
433969,20,adiipienaa,,"Cape Town, Western Cape, South Africa"
433969,20,danielle499,,"Den Haag, , Netherlands"
433969,20,andrew1002865,,", , "
433969,20,nathan125,,", , "
433969,20,david2614650,,"Larsen, WI, United States"
433969,20,judith669,,"Southampton, PA, United States"
433969,20,nyakivaclub645,,", , "
433969,20,greg395,,"New Castle, CO, United States"
433969,20,yves962,,", , "
433969,20,382,,", , Norway"
433969,20,gooddogg,,"Front Porch , , "
433969,20,marcavram142,,", , United States"
433969,20,elizabeth121,,"Harrisonburg, Virginia, United States"
